Dalvik/2.1.0 (Linux; U; Android 5; Xiaomi Build/LQZ1V1) [FBAN/EMA;FBAV/186.0.0.88.29;FBBV/542953578;FBRV/0;FBPN/com.facebook.lite;FBLC/fr_CA;FBMF/Samsung;FBBD/Samsung;FBDV/Xiaomi;FBSV/5;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 11; Infinix Z112T Build/RQ1D.370413.038) [FBAN/EMA;FBAV/402.0.0.23.77;FBBV/598201271;FBRV/0;FBPN/com.facebook.lite;FBLC/es_LA;FBMF/Infinix;FBBD/Infinix;FBDV/Infinix Z112T;FBSV/11;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 13; Huawei 913T Build/TD1A.816618.014) [FBAN/EMA;FBAV/402.0.0.48.74;FBBV/848531580;FBRV/0;FBPN/com.facebook.lite;FBLC/pt_PT;FBMF/Huawei;FBBD/Huawei;FBDV/Huawei 913T;FBSV/13;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 7; Oppo A639 Ultra Build/N9WQWP) [FBAN/EMA;FBAV/103.0.0.34.15;FBBV/241548686;FBRV/0;FBPN/com.facebook.lite;FBLC/ne_NP;FBMF/Oppo;FBBD/Oppo;FBDV/Oppo A639 Ultra;FBSV/7;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 7; Itel 868 Ultra Build/NKFSBG) [FBAN/EMA;FBAV/346.0.0.22.17;FBBV/437026046;FBRV/0;FBPN/com.facebook.lite;FBLC/pt_BR;FBMF/Itel;FBBD/Itel;FBDV/Itel 868 Ultra;FBSV/7;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 12; Redmi Note 20 Ultra Build/SD2A.280209.028) [FBAN/EMA;FBAV/106.0.0.65.54;FBBV/225435731;FBRV/0;FBPN/com.facebook.lite;FBLC/sr_RS;FBMF/Redmi;FBBD/Redmi;FBDV/Redmi Note 20 Ultra;FBSV/12;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 6; Nokia Asha 590 Pro Build/MKL6DG) [FBAN/EMA;FBAV/227.0.0.61.60;FBBV/183792111;FBRV/0;FBPN/com.facebook.lite;FBLC/el_GR;FBMF/Nokia;FBBD/Nokia;FBDV/Nokia Asha 590 Pro;FBSV/6;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 13; LG-902J Build/TQ1A.335679.065) [FBAN/EMA;FBAV/200.0.0.49.76;FBBV/783345003;FBRV/0;FBPN/com.facebook.lite;FBLC/ko_KR;FBMF/LG;FBBD/LG;FBDV/LG-902J;FBSV/13;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 7; Vivo 216B Build/NCNXIZ) [FBAN/EMA;FBAV/377.0.0.63.52;FBBV/932749403;FBRV/0;FBPN/com.facebook.lite;FBLC/ms_MY;FBMF/Vivo;FBBD/Vivo;FBDV/Vivo 216B;FBSV/7;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 9; LM-675 Build/PQ3A.581253.043) [FBAN/EMA;FBAV/145.0.0.63.80;FBBV/802247552;FBRV/0;FBPN/com.facebook.lite;FBLC/da_DK;FBMF/LM;FBBD/LM;FBDV/LM-675;FBSV/9;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 10; Nokia Asha 644M Build/QQ3A.267732.058) [FBAN/EMA;FBAV/261.0.0.83.92;FBBV/135801718;FBRV/0;FBPN/com.facebook.lite;FBLC/ca_ES;FBMF/Nokia;FBBD/Nokia;FBDV/Nokia Asha 644M;FBSV/10;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 4; Oppo 391 Ultra Build/J600HU) [FBAN/EMA;FBAV/244.0.0.15.48;FBBV/759949574;FBRV/0;FBPN/com.facebook.lite;FBLC/vi_VN;FBMF/Oppo;FBBD/Oppo;FBDV/Oppo 391 Ultra;FBSV/4;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 14; Vivo K178 Max Build/TQ2A.626694.095) [FBAN/EMA;FBAV/161.0.0.75.88;FBBV/842641828;FBRV/0;FBPN/com.facebook.lite;FBLC/ca_ES;FBMF/Vivo;FBBD/Vivo;FBDV/Vivo K178 Max;FBSV/14;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 5; Redmi 887 Pro Build/L0MJTS) [FBAN/EMA;FBAV/390.0.0.68.96;FBBV/833925080;FBRV/0;FBPN/com.facebook.lite;FBLC/ca_ES;FBMF/Redmi;FBBD/Redmi;FBDV/Redmi 887 Pro;FBSV/5;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 13; Nokia Asha B368 Ultra Build/TP1A.258494.029) [FBAN/EMA;FBAV/316.0.0.23.82;FBBV/720088031;FBRV/0;FBPN/com.facebook.lite;FBLC/sl_SI;FBMF/Nokia;FBBD/Nokia;FBDV/Nokia Asha B368 Ultra;FBSV/13;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 12; Redmi Note 563X Build/SQ1A.698735.044) [FBAN/EMA;FBAV/388.0.0.31.45;FBBV/116109601;FBRV/0;FBPN/com.facebook.lite;FBLC/fa_IR;FBMF/Redmi;FBBD/Redmi;FBDV/Redmi Note 563X;FBSV/12;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 12; Oppo 74 Ultra Build/SD2A.161476.078) [FBAN/EMA;FBAV/213.0.0.42.66;FBBV/782726182;FBRV/0;FBPN/com.facebook.lite;FBLC/it_IT;FBMF/Oppo;FBBD/Oppo;FBDV/Oppo 74 Ultra;FBSV/12;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 13; SM-S454F Build/TQ2A.725256.037) [FBAN/EMA;FBAV/434.0.0.18.45;FBBV/910466101;FBRV/0;FBPN/com.facebook.lite;FBLC/it_IT;FBMF/SM;FBBD/SM;FBDV/SM-S454F;FBSV/13;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 8; Nokia Asha I80 Ultra Build/OPD3.757704.053) [FBAN/EMA;FBAV/279.0.0.37.18;FBBV/192115887;FBRV/0;FBPN/com.facebook.lite;FBLC/es_LA;FBMF/Nokia;FBBD/Nokia;FBDV/Nokia Asha I80 Ultra;FBSV/8;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 10; Huawei 289 Build/QD4A.681582.070) [FBAN/EMA;FBAV/180.0.0.95.78;FBBV/433293482;FBRV/0;FBPN/com.facebook.lite;FBLC/fa_IR;FBMF/Huawei;FBBD/Huawei;FBDV/Huawei 289;FBSV/10;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 6; Nokia N220H Build/MDJ7TS) [FBAN/EMA;FBAV/166.0.0.16.74;FBBV/644579646;FBRV/0;FBPN/com.facebook.lite;FBLC/ko_KR;FBMF/Nokia;FBBD/Nokia;FBDV/Nokia N220H;FBSV/6;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 11; RMX5149 Build/RQ1C.601709.042) [FBAN/EMA;FBAV/344.0.0.73.66;FBBV/547964783;FBRV/0;FBPN/com.facebook.lite;FBLC/fa_IR;FBMF/RMX;FBBD/RMX;FBDV/RMX5149;FBSV/11;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 5; Oppo X52 Ultra Build/LU7M1W) [FBAN/EMA;FBAV/290.0.0.90.92;FBBV/171845233;FBRV/0;FBPN/com.facebook.lite;FBLC/pl_PL;FBMF/Oppo;FBBD/Oppo;FBDV/Oppo X52 Ultra;FBSV/5;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 8; Infinix Y159 Build/OPM5.232299.053) [FBAN/EMA;FBAV/166.0.0.11.52;FBBV/268118322;FBRV/0;FBPN/com.facebook.lite;FBLC/zh_CN;FBMF/Infinix;FBBD/Infinix;FBDV/Infinix Y159;FBSV/8;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 7; Honor 723T Build/N4VMQM) [FBAN/EMA;FBAV/304.0.0.43.43;FBBV/305813003;FBRV/0;FBPN/com.facebook.lite;FBLC/fr_CA;FBMF/Honor;FBBD/Honor;FBDV/Honor 723T;FBSV/7;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 11; Realme Q886 Pro Build/RQ1D.628540.057) [FBAN/EMA;FBAV/121.0.0.55.78;FBBV/364418391;FBRV/0;FBPN/com.facebook.lite;FBLC/es_LA;FBMF/Realme;FBBD/Realme;FBDV/Realme Q886 Pro;FBSV/11;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 13; SM-F403F Build/TP1A.295288.038) [FBAN/EMA;FBAV/311.0.0.33.54;FBBV/488828824;FBRV/0;FBPN/com.facebook.lite;FBLC/ms_MY;FBMF/SM;FBBD/SM;FBDV/SM-F403F;FBSV/13;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 13; Nokia N383T Build/TD1A.283731.025) [FBAN/EMA;FBAV/196.0.0.49.10;FBBV/686702627;FBRV/0;FBPN/com.facebook.lite;FBLC/bs_BA;FBMF/Nokia;FBBD/Nokia;FBDV/Nokia N383T;FBSV/13;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 9; Nokia Asha 834 Ultra Build/PQ3B.996712.088) [FBAN/EMA;FBAV/311.0.0.91.93;FBBV/921300546;FBRV/0;FBPN/com.facebook.lite;FBLC/ne_NP;FBMF/Nokia;FBBD/Nokia;FBDV/Nokia Asha 834 Ultra;FBSV/9;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 10; Nokia NZ31 Ultra Build/QQ1B.406753.030) [FBAN/EMA;FBAV/139.0.0.14.54;FBBV/105125428;FBRV/0;FBPN/com.facebook.lite;FBLC/fr_CA;FBMF/Nokia;FBBD/Nokia;FBDV/Nokia NZ31 Ultra;FBSV/10;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 9; LM-V250T Build/PD2A.718860.038) [FBAN/EMA;FBAV/252.0.0.34.81;FBBV/770994731;FBRV/0;FBPN/com.facebook.lite;FBLC/fi_FI;FBMF/LM;FBBD/LM;FBDV/LM-V250T;FBSV/9;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 6; Mi W761L Build/MUV17W) [FBAN/EMA;FBAV/166.0.0.75.75;FBBV/774320837;FBRV/0;FBPN/com.facebook.lite;FBLC/pt_PT;FBMF/Mi;FBBD/Mi;FBDV/Mi W761L;FBSV/6;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 5; Realme 933 Max Build/LOMG96) [FBAN/EMA;FBAV/417.0.0.48.50;FBBV/872563718;FBRV/0;FBPN/com.facebook.lite;FBLC/en_GB;FBMF/Realme;FBBD/Realme;FBDV/Realme 933 Max;FBSV/5;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 9; Vivo X272T Build/PPR2.220994.099) [FBAN/EMA;FBAV/286.0.0.91.51;FBBV/778742042;FBRV/0;FBPN/com.facebook.lite;FBLC/as_IN;FBMF/Vivo;FBBD/Vivo;FBDV/Vivo X272T;FBSV/9;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 14; Oppo L787C Build/TD1A.815952.053) [FBAN/EMA;FBAV/152.0.0.21.68;FBBV/547529554;FBRV/0;FBPN/com.facebook.lite;FBLC/pt_BR;FBMF/Oppo;FBBD/Oppo;FBDV/Oppo L787C;FBSV/14;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 14; Honor Z199H Build/TQ2A.444111.097) [FBAN/EMA;FBAV/111.0.0.97.42;FBBV/290604594;FBRV/0;FBPN/com.facebook.lite;FBLC/ms_MY;FBMF/Honor;FBBD/Honor;FBDV/Honor Z199H;FBSV/14;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 10; Redmi 251 Max Build/QQ1C.780746.068) [FBAN/EMA;FBAV/315.0.0.87.87;FBBV/393294976;FBRV/0;FBPN/com.facebook.lite;FBLC/bg_BG;FBMF/Redmi;FBBD/Redmi;FBDV/Redmi 251 Max;FBSV/10;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 7; Honor B526T Build/NQE50D) [FBAN/EMA;FBAV/175.0.0.19.46;FBBV/758104420;FBRV/0;FBPN/com.facebook.lite;FBLC/pt_BR;FBMF/Honor;FBBD/Honor;FBDV/Honor B526T;FBSV/7;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 10; Vivo 441O Build/QD4A.778246.095) [FBAN/EMA;FBAV/253.0.0.18.66;FBBV/656515686;FBRV/0;FBPN/com.facebook.lite;FBLC/fa_IR;FBMF/Vivo;FBBD/Vivo;FBDV/Vivo 441O;FBSV/10;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 11; SM-F451M Build/RQ3A.257785.081) [FBAN/EMA;FBAV/403.0.0.58.54;FBBV/151751181;FBRV/0;FBPN/com.facebook.lite;FBLC/fa_IR;FBMF/SM;FBBD/SM;FBDV/SM-F451M;FBSV/11;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 13; Vivo K440 Pro Build/TP1A.686909.033) [FBAN/EMA;FBAV/432.0.0.16.32;FBBV/428446263;FBRV/0;FBPN/com.facebook.lite;FBLC/fr_FR;FBMF/Vivo;FBBD/Vivo;FBDV/Vivo K440 Pro;FBSV/13;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 10; Oppo 290 Max Build/QQ1D.392808.013) [FBAN/EMA;FBAV/426.0.0.55.98;FBBV/772354886;FBRV/0;FBPN/com.facebook.lite;FBLC/hr_HR;FBMF/Oppo;FBBD/Oppo;FBDV/Oppo 290 Max;FBSV/10;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 5; Huawei M622T Build/LY0IG6) [FBAN/EMA;FBAV/208.0.0.68.67;FBBV/524550394;FBRV/0;FBPN/com.facebook.lite;FBLC/es_ES;FBMF/Huawei;FBBD/Huawei;FBDV/Huawei M622T;FBSV/5;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 4; Realme 456R Build/J2TOFD) [FBAN/EMA;FBAV/219.0.0.32.83;FBBV/366845963;FBRV/0;FBPN/com.facebook.lite;FBLC/fi_FI;FBMF/Realme;FBBD/Realme;FBDV/Realme 456R;FBSV/4;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 6; SM-F981F Build/MJKVZ4) [FBAN/EMA;FBAV/294.0.0.20.82;FBBV/797150227;FBRV/0;FBPN/com.facebook.lite;FBLC/ms_MY;FBMF/SM;FBBD/SM;FBDV/SM-F981F;FBSV/6;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 12; Redmi J226 Ultra Build/SD2A.356528.092) [FBAN/EMA;FBAV/427.0.0.66.65;FBBV/300738885;FBRV/0;FBPN/com.facebook.lite;FBLC/hi_IN;FBMF/Redmi;FBBD/Redmi;FBDV/Redmi J226 Ultra;FBSV/12;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 7; Oppo 541G Build/NF88EE) [FBAN/EMA;FBAV/159.0.0.98.12;FBBV/879146007;FBRV/0;FBPN/com.facebook.lite;FBLC/pl_PL;FBMF/Oppo;FBBD/Oppo;FBDV/Oppo 541G;FBSV/7;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 15; SM-N844D Build/TD1A.198967.055) [FBAN/EMA;FBAV/185.0.0.22.89;FBBV/762120085;FBRV/0;FBPN/com.facebook.lite;FBLC/el_GR;FBMF/SM;FBBD/SM;FBDV/SM-N844D;FBSV/15;FBCA/armeabi-v8a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 7; Oppo T820T Build/NUB3KP) [FBAN/EMA;FBAV/243.0.0.51.88;FBBV/875382239;FBRV/0;FBPN/com.facebook.lite;FBLC/pl_PL;FBMF/Oppo;FBBD/Oppo;FBDV/Oppo T820T;FBSV/7;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 7; Redmi Note X714 Ultra Build/NRP96D) [FBAN/EMA;FBAV/142.0.0.91.59;FBBV/636956986;FBRV/0;FBPN/com.facebook.lite;FBLC/ro_RO;FBMF/Redmi;FBBD/Redmi;FBDV/Redmi Note X714 Ultra;FBSV/7;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
Dalvik/2.1.0 (Linux; U; Android 9; LG-219Q Build/PD2A.811332.097) [FBAN/EMA;FBAV/202.0.0.29.17;FBBV/514639293;FBRV/0;FBPN/com.facebook.lite;FBLC/sl_SI;FBMF/LG;FBBD/LG;FBDV/LG-219Q;FBSV/9;FBCA/armeabi-v7a:armeabi;FBDM/{density=2.0,width=720,height=1440};FB_FW/1;]
